Province/State,Country,Date,N,varN,C,varC,R,varR,D,varD,M,varM 
,Italy,2020-02-20,688.2412386079701,425.83331577151824-1100.3968991380175,30.866210100774648,17.745813958952052-51.47399312727702,25.279210602027877,13.015410040635029-48.338374520969346,42.065077235189484,16.381894246057005-104.55714994974146,0.03673015969394301,0.01182792322554752-0.11351477850762011
,Italy,2020-02-21,800.8247159464408,497.7821790056003-1274.5076696147291,35.915314063851795,20.76318721680977-59.59946174726621,30.321421986354753,15.699120291160874-57.65628079687476,49.908609716549634,19.58647026040473-123.10310929831076,0.03786274497100143,0.012317791932869701-0.11582632570746591
,Italy,2020-02-22,931.823339742132,581.8869487329265-1476.1638301208218,41.79028181238178,24.293462261921494-69.00730633131626,36.36935382718294,18.93619685245673-68.77033526279352,59.21465468472439,23.41791441360161-144.93864270553166,0.03903031001267645,0.012827977807115646-0.1181850450719726
,Italy,2020-02-23,1084.24875178966,680.201175789022-1709.7220822870702,48.62617208489669,28.423793284864786-79.8998386097672,43.62360599481599,22.840740423949494-82.02676463729755,70.25591068365746,27.99885197398561-170.6472204055747,0.0402339462441722,0.013359329367376346-0.12059191832790919
,Italy,2020-02-24,1261.604944836059,795.1252478888514-1980.2278111838762,56.58012184308978,33.256136995729385-92.51126516048063,52.32478920210852,27.550378382037884-97.83853270740678,83.35592215208341,33.47589541742401-200.9157966014552,0.041474781322221224,0.013912731770778905-0.12304795120917025
,Italy,2020-02-25,1467.9686905122628,929.4649402785619-2293.523814794967,65.83495231668363,38.90976480499859-107.11270853081885,62.761505150804744,33.23111571641627-116.69820348776324,98.89855938892156,40.024336562513064-236.55316105644005,0.04275398076024596,0.014489108638005144-0.12555417469839006
,Italy,2020-02-26,1708.0830833083114,1086.4998399680087-2656.3761540219652,76.6033629241398,45.52420075712467-124.01801645982249,75.27991820285818,40.08318613785255-139.19328334870258,117.3392658135613,47.85375649257754-278.51154423464345,0.044072749703165374,0.015089424017439478-0.12811164643411363
,Italy,2020-02-27,1987.466331655249,1270.0633046923674-3076.6198034020304,89.13280851791065,53.26265716976657-143.59048210524972,90.2952359342848,48.3481095570136-166.02451971868322,139.21840190695008,57.21473276684277-327.9120524731288,0.04543233487587333,0.01571468450653271-0.1307214523128809
,Italy,2020-02-28,2312.538270634643,1484.6358958081837-3563.3271969539046,103.71117076198425,62.31605202066129-166.25061707794737,108.30547919014427,58.3172046372416-198.02772592518144,165.17707657699887,68.40685852293298-386.07461168147216,0.04683402673393222,0.016365941552348554-0.13338470832094632
,Italy,2020-02-29,2690.7674686569253,1735.4545484090306-4127.003239986275,120.673352230879,72.90770621848426-192.4851407973465,129.90799812106698,70.34185638508131-236.19981137800912,195.97592946565146,81.78833003273874-454.55321807997404,0.0482791618503956,0.017044293957306233-0.13610256263671333
,Italy,2020-03-01,3130.8422608822766,2028.6401194740952-4779.810905005016,140.40894238746634,85.29883531705724-222.8573745936033,155.8192816501406,84.84590056371653-281.72982700925934,232.51741402364814,97.78740943308914-535.1774356617515,0.04976912557907994,0.01775089062098106-0.13887619805246432
,Italy,2020-03-02,3642.869574575433,2371.346394391615-5535.832157730509,163.3711283649058,99.79496935571487-258.0192575226596,186.89871689615757,102.34056126956901-336.0359916991873,275.87223353211937,116.91612931181463-630.1012460997836,0.05130535504223758,0.018486933554633808-0.1417068347728252
,Italy,2020-03-03,4238.606026589479,2771.934143550368-6411.369678388739,190.08705091087563,116.75345675892007-298.7252335008386,224.177085861492,123.44246792065942-400.80985113800847,327.3107036194912,139.78667750045676-741.8605520586711,0.052889342499678416,0.01925368121210601-0.1445957336578857
,Italy,2020-03-04,4931.72648268604,3240.1744151103076-7425.295665579932,221.16983747120122,136.5922340924146-345.84829661589583,268.8907434868944,148.89538632370912-478.06894190949345,388.33995872543323,167.13098609047262-873.4408643961207,0.054522639167216023,0.020052452189064457-0.1475441999912274
,Italy,2020-03-05,5738.136085735901,3787.4859403665146-8599.454947799446,257.3325807736202,159.80007350515086-400.3985238767974,322.5226091370353,179.59642921909048-570.2195973206593,460.7480905630793,199.8241510772249-1028.3569735002704,0.05620685956521239,0.020884629352590334-0.15055358786770287
,Italy,2020-03-06,6676.332699750135,4427.212328851291-9959.130694505413,299.4045730571083,186.94855451216608-463.54447279487215,386.85132887963323,216.62766933062764-680.1318457051437,546.6565088487521,238.91243140098447-1210.7467219584403,0.057943686493351555,0.02175166447510766-0.15362530531297433
,Italy,2020-03-07,7767.8277953112665,5174.945657873101-11533.582228403293,348.35015396824133,218.706047096333-536.6378756228427,464.01023593737733,261.29426798918905-811.2287261657332,648.5820542224013,285.6467223825945-1425.481368006442,0.05973487674603938,0.02265508346103521-0.15676082026707652
,Italy,2020-03-08,9037.635036731786,6048.904133914912-13356.665807284347,405.29058484948274,255.854039708639-621.2421233771108,556.5580602481865,315.1704614985286-967.5927923415333,769.5106772422715,341.5225732799618-1678.2954662213,0.06158226770456649,0.02359649227179462-0.1599616675880921
,Italy,2020-03-09,10514.837240608302,7070.372741536665-15467.55078056802,471.5294244409321,299.3061994873503-719.1651014389181,667.5637257053738,380.1550235641814-1154.0931052275619,912.9848337107262,408.32802745042204-1975.9397046927304,0.06348778496801098,0.024577583675482257-0.16322945726008964
,Italy,2020-03-10,12233.243978362952,8264.217221393648-17911.545244178284,548.5819516763447,350.1306138278795-832.4970149671113,800.7080379460067,458.5381549287028-1376.5366472349006,1083.2071449297187,488.2008129858366-2326.3607392000768,0.06545345121557504,0.025600144972290406-0.16656588402243938
,Italy,2020-03-11,14232.153910679463,9659.483356637387-20741.0472258095,638.20926100836,409.57573330625627-963.6539267648619,960.4056215157148,553.0821524109689-1641.8488403263048,1285.1633430425682,583.6967095469336-2738.912769495762,0.06748139652951966,0.026666066876446386-0.16997273867635268
,Italy,2020-03-12,16557.237986909644,11290.095421500315-24016.63953390027,742.4577451800667,479.1006169096002-1115.427822529598,1151.9511307303662,667.1186927235298-1958.2887433090889,1524.7680796144089,697.8712728127294-3224.6064276756338,0.0695738704511654,0.027777353770991563-0.17345192136993084
,Italy,2020-03-13,19261.56193195242,13195.669782936633-27808.348692262003,863.7047800148584,560.4101725640693-1291.0441180303378,1381.6945548307324,804.6661484123601-2335.70556320311,1809.0378355479274,834.3775226049797-3796.401513344385,0.07173325609376888,0.028936135594281723-0.1770054572162316
,Italy,2020-03-14,22406.768985655424,15422.462070663787-32197.09084038034,1004.7115357510392,655.4961900014573-1494.227628487285,1657.2513903150507,970.5710540196045-2785.8443734765347,2146.295950480622,997.5827075674326-4469.551237181494,0.07396208669692651,0.030144681668020517-0.18063551466115754
,Italy,2020-03-15,26064.446655271517,18024.469064957713-37276.3300710059,1168.6839593307295,766.6850798150394-1729.2781301174489,1987.754591523653,1170.6786840536427-3322.7104233933655,2546.415711160824,1192.7078639675676-5262.006948909298,0.07626306507917485,0.03140541683753934-0.18434442709068286
,Italy,2020-03-16,30317.704275746284,21064.709511638208-43153.97734041898,1359.3431007432005,896.6933625377966-2001.1567539768353,2384.156569949365,1412.0387191899747-3963.003189026228,3021.1085256139595,1425.994607342623-6194.893856067056,0.07863908653059377,0.03272094036781698-0.18813471825171277
,Italy,2020-03-17,35262.99141069119,24616.711466610057-49954.56072603273,1581.006091805788,1048.6920946017312-2315.584557572865,2859.5911349374687,1703.1531974883974-4726.633405322317,3584.265491764885,1704.9044553340007-7293.070018155321,0.08109326578772569,0.03409404812563663-0.19200913215940688
,Italy,2020-03-18,41012.190503875754,28766.237489177332-57821.70027586107,1838.6792238643138,1226.3815731293926-2679.15471246358,3429.807202183568,2054.275413980036-5637.338784598401,4252.362178522586,2038.357004116444-8585.782961516868,0.08362896885157702,0.0355277586819362-0.195970668278023
,Italy,2020-03-19,47695.02059957,33613.28301118873-66920.92278483209,2138.164705844198,1434.0778264251346-3099.4598151073023,4113.688398634225,2477.7701930570497-6723.417031986061,5044.938211903053,2437.0144999057115-10107.440641392757,0.08624985054878691,0.037025344091917496-0.2000226228942904
,Italy,2020-03-20,55461.79222369942,39274.38743945485-77442.85324740502,2486.182806898176,1676.8125676859472-3585.235858083456,4933.875429006556,2988.5480708373652-8018.598182139228,5985.165341457403,2913.6217969960835-11898.516218500468,0.08895989889952129,0.03859036625742488-0.20416863775407443
,Italy,2020-03-21,64486.55640936458,45885.3018821443-89606.82006422868,2890.5111854807224,1960.448459119708-4146.524368223928,5917.51131601431,3604.5884563921427-9563.08228052117,7100.520101329452,3483.41241655902-14006.609258302471,0.09176348754691735,0.04022671995065145-0.20841275720673696
,Italy,2020-03-22,74970.69300364614,53604.06163395103-103664.90976527601,3360.143260416744,2291.811691931988-4794.854098498237,7097.1334698047895,4347.569870261183-11404.773099215758,8423.580029226663,4164.59346476462-16487.689540127845,0.09466543772590745,0.041938683785141935-0.21275949529899715
,Italy,2020-03-23,87146.9843064637,62614.515417034476-119906.50330798607,3905.467463486595,2678.8440190151346-5543.443413562715,8511.741078858291,5243.62897773977-13600.743997169448,9992.965723785512,4978.924590967248-19407.553713302405,0.09767109150817713,0.04373098066475374-0.21721391448266839
,Italy,2020-03-24,101284.21907501749,73130.36642466628-138663.31893649613,4538.46909172046,3130.7764592028993-6407.424084794391,10208.071651181155,6324.2744486723095-16218.978292593749,11854.454868223105,5952.409031228419-22843.529580398605,0.10078639835906136,0.04560884952976387-0.22178171784906056
,Italy,2020-03-25,117692.36804169898,85399.78183607988-160314.97487905266,5272.956203166802,3658.326892885847-7404.086545034486,12242.126785087265,7627.486805248347-19340.43368687495,14062.298789219305,7116.118162454699-26886.467826762055,0.10401801738537388,0.04757813055831369-0.22646935707631938
,Italy,2020-03-26,136728.3640905586,99710.6268015556-185295.06720372254,6124.810508993957,4273.923644543806-8553.145664652155,14680.99453050583,9199.041499357072-23061.48842045876,16680.777215864167,8507.174969647016-31643.0665234475,0.10737343804378616,0.04964536637795755-0.2312841585717419
,Italy,2020-03-27,158802.50648224773,116396.37475148418-214097.73194097733,7112.263424766905,4991.956838228727-9877.024697703386,17605.024127512504,11094.09963907112-27496.835969529755,19786.03270729066,10169.926492846542-37238.579633916575,0.11086112251937624,0.051817922303490596-0.2362344706030386
,Germany,2020-01-22,0.032797061185288516,0.014318402367224354-0.07415919542085418,0.001639853059264426,0.0007159201183612177-0.003707959771042709,3.6618052160518974e-07,9.050626850880052e-08-1.445147519942198e-06,0.00026855569237610384,6.0512747227514025e-06-0.009411628805474404,1.1165040658260078e-05,1.2204321796531979e-06-0.00010092938324252038
,Germany,2020-01-23,0.04138154725470188,0.018194533794635186-0.09290995066237503,0.002069077362735094,0.0009097266897317594-0.004645497533118752,5.105630531945601e-07,1.2752074410711557e-07-1.9939685006903517e-06,0.00033958053925028963,7.834654267832491e-06-0.01162274438488224,1.2337940146415105e-05,1.3725197699276851e-06-0.00010959162368195938
,Germany,2020-01-24,0.05221298467220301,0.02311997187206585-0.11640173387299407,0.002610649233610151,0.0011559985936032925-0.005820086693649704,7.118746517282197e-07,1.796730817164485e-07-2.7512142026194797e-06,0.0004293893069892248,1.0143616065831988e-05-0.014353327125852928,1.363405398479749e-05,1.5435601836695129e-06-0.00011899729886538349
,Germany,2020-01-25,0.06587950303388479,0.029378774161264123-0.1458332885464156,0.00329397515169424,0.0014689387080632063-0.007291664427320781,9.925620677061669e-07,2.5315423399951827e-07-3.796037693712016e-06,0.0005429497737516921,1.3133055189615486e-05-0.017725417745720416,1.5066325973886712e-05,1.7359152805427185e-06-0.00012921021390732793
,Germany,2020-01-26,0.08312317225880943,0.0373318953805946-0.1827064540285109,0.004156158612940472,0.0018665947690297302-0.009135322701425546,1.3839226552840672e-06,3.566870762144642e-07-5.237651855083519e-06,0.0006865435445598475,1.7003516053259624e-05-0.02188972852707829,1.664905967466128e-05,1.952241250102769e-06-0.0001402996499825747
,Germany,2020-01-27,0.10488029578685036,0.04743800421611941-0.22890280166900406,0.005244014789342518,0.002371900210805971-0.011445140083450205,1.9295941061244314e-06,5.025618901505936e-07-7.226745140202552e-06,0.0008681135187124656,2.201464579255338e-05-0.027032379255296602,1.8398061253049588e-05,2.1955252905873276e-06-0.0001523408343082635
,Germany,2020-01-28,0.13233225034176554,0.06027993544647465-0.2867796480073185,0.006616612517088278,0.0030139967723237324-0.014338982400365925,2.690420161974872e-06,7.08095331381935e-07-9.971232675717054e-06,0.001097703251805113,2.850261250987755e-05-0.03338321565956896,2.0330797330405144e-05,2.469126858555405e-06-0.0001654154504623014
,Germany,2020-01-29,0.16696963277550947,0.07659830291582158-0.35929034436829854,0.008348481638775473,0.003829915145791079-0.017964517218414928,3.7512348451866707e-06,9.976860724052249e-07-1.3757989128490864e-05,0.001388012515697503,3.690265687413125e-05-0.04122608214201208,2.246656941642917e-05,2.7768240589914784e-06-0.00017961219250001314
,Germany,2020-01-30,0.21067319706212856,0.09733421186604735-0.4501349810223591,0.010533659853106428,0.004866710593302368-0.022506749051117957,5.23032166597101e-06,1.4057111450357374e-06-1.898283502305749e-05,0.0017550997872656621,4.7778289933869735e-05-0.050911507924301984,2.482670666657497e-05,3.1228658164780864e-06-0.0001950273666281073
,Germany,2020-01-31,0.26581597618647557,0.1236835339130762-0.563949196060918,0.01329079880932378,0.00618417669565381-0.0281974598030459,7.29260253183727e-06,1.980606804015862e-06-2.619191090697585e-05,0.002219270524152274,6.185909585834396e-05-0.06287237360662759,2.743477888899106e-05,3.5120305478756567e-06-0.00021176554451769882
,Germany,2020-02-01,0.33539213397681167,0.15716587478707533-0.7065407235463955,0.016769606698840585,0.007858293739353766-0.035327036177319776,1.0168026955849511e-05,2.7906183471385616e-06-3.613876410586592e-05,0.0028062003625490234,8.008967557665191e-05-0.07764325834029588,3.0316831928301895e-05,3.949692146733441e-06-0.00022994027268849473
,Germany,2020-02-02,0.423179543320238,0.1997122123097364-0.885185751534811,0.0211589771660119,0.00998561061548682-0.04425928757674055,1.4177212006757832e-05,3.9319014473727236e-06-4.986311520902802e-05,0.0035483553667727975,0.00010369301466448871-0.09588433231665335,3.350164777702719e-05,4.441894190632029e-06-0.00024967484277673834
,Germany,2020-02-03,0.5339449184834487,0.2537762588217306-1.1090002125426717,0.026697245924172438,0.01268881294108653-0.05545001062713359,1.9767191920051773e-05,5.539936698152707e-06-6.879953755652726e-05,0.004486787891837915,0.00013425252646846598-0.11841086242332094,3.702103201243317e-05,4.995433396221774e-06-0.0002711031279125943
,Germany,2020-02-04,0.6737026398731684,0.32247597049675103-1.3894049526716428,0.03368513199365842,0.016123798524837554-0.06947024763358214,2.7561263541651063e-05,7.805612381268005e-06-9.49274097325744e-05,0.005673407397284126,0.00017381827427309814-0.1462296497935632,4.0910131429557355e-05,5.617953474441588e-06-0.00029437049088136877
,Germany,2020-02-05,0.8500413249714888,0.409773364592331-1.7407085160223321,0.042502066248574444,0.02048866822961655-0.08703542580111662,3.842848549680118e-05,1.0997884626897825e-05-0.00013097781523788363,0.007173851822481253,0.00022504449834955654-0.18058402778846402,4.520778504279202e-05,6.318050682045798e-06-0.0003196347702300974
,Germany,2020-02-06,1.0725358776705622,0.5207030149596402-2.1808372826607973,0.05362679388352812,0.026035150747982013-0.10904186413303987,5.358058041663415e-05,1.5495704931084076e-05-0.00018071901606505253,0.009071118353728733,0.0002913676737912229-0.22300943155131894,4.995691196177574e-05,7.105392527120624e-06-0.00034706735101017243
,Germany,2020-02-07,1.3532673895398495,0.6616624034754706-2.7322502174863574,0.06559429211425738,0.031014042811038436-0.1345434335115828,7.470704506482144e-05,2.183300511481428e-05-0.00024935034004168645,0.011470154419275512,0.00037723704402025824-0.2754020227589909,5.5204940015752556e-05,7.990851267970773e-06-0.0003768543274212655
,Germany,2020-02-08,1.7074791226969992,0.8407808723712864-3.4230849075522354,0.08276330690123981,0.03942839438495417-0.16854359614400163,0.00010416353348389268,3.076207984492675e-05-0.0003440456540357999,0.014503662863455481,0.000488413095142786-0.3401034366831914,6.1004279407741275e-05,8.98665404911734e-06-0.0004091977652458658
,Germany,2020-02-09,2.1544041928880957,1.0683884554454999-4.2885933673733225,0.10442623449271055,0.05012544762058076-0.2111356932169719,0.00014523451835671012,4.334289079350509e-05-0.0004747032309676206,0.018339442413528844,0.0006323539940941583-0.42000543924387707,6.741284612986914e-05,1.010655174800397e-05-0.00044431707264159587
,Germany,2020-02-10,2.71830989430492,1.357611626276511-5.372940877701103,0.13175933610230553,0.06372442270088507-0.2644908852721147,0.00020249951798675128,6.106889364461992e-05-0.0006549803924190119,0.023189669477631923,0.0008187159145045228-0.5186791715921408,7.449464036863649e-05,1.1366008864543696e-05-0.00048245048859474706
,Germany,2020-02-11,3.4298153707685213,1.7251303209920934-6.731459647571807,0.16624675374908357,0.08101250126026216-0.33132896758924785,0.00028234372412827774,8.604432474852578e-05-0.0009037210755383525,0.02932263469708639,0.0010600008142922295-0.6405347586717615,8.23203856786649e-05,1.2782417076445516e-05-0.0005238566991383224
,Germany,2020-02-12,4.327554179864555,2.1921398940054115-8.433472297276442,0.2097610964761395,0.10299038218318231-0.41505700234673387,0.00039366996695611585,0.0001212339929475286-0.0012469255443681411,0.03707758346120083,0.0013723951206876925-0.7910184152912868,9.096823531125311e-05,1.437533541038377e-05-0.0005688165923068881
,Germany,2020-02-13,5.460272023251393,2.7855734837702286-10.565829235312997,0.2646651195237942,0.13093019254973598-0.5199429801268743,0.000548891403063055,0.00017081522911527598-0.0017204681347719253,0.04688348128855733,0.001776855585280388-0.9768558591443398,0.00010052455275592849,1.6166760347061e-05-0.0006176351637449174
,Germany,2020-02-14,6.8894735443951145,3.539655283601474-13.23734042871238,0.33394001736664936,0.16644910432696727-0.6513333615825126,0.000765315613697811,0.00024067377299283533-0.002373847112285602,0.05928274208297316,0.0023005151529082598-1.2063529098464871,0.00011108477429606046,1.8181429592216513e-05-0.0006706435859116474
,Germany,2020-02-15,8.692761907205272,4.497874296003563-16.58432770165536,0.42134729655093983,0.2116029159908544-0.8159255862734445,0.0010670744436843589,0.000339102463559713-0.003275358606493018,0.07496123179398238,0.0029785031561110555-1.4897667089099857,0.00012275436220102615,2.044716371142772e-05-0.0007282014549413328
,Germany,2020-02-16,10.968052483932118,5.7154923982215715-20.777580869939968,0.5316330174977653,0.269005013212238-1.0221094367981578,0.001487814762924349,0.0004777856737859448-0.004519235440810252,0.09478620713595584,0.0038563019416070128-1.839764151880936,0.00013564985808592317,2.2995250350688455e-05-0.0007906992304313892
,Germany,2020-02-17,13.838889440224245,7.262731360218564-26.031072644810237,0.6707854948452003,0.3419775908449163-1.2803946550745,0.002074450177168913,0.0006731863510455088-0.006235497062338612,0.11985428794804094,0.004992798021415031-2.271988021679069,0.00014990004697481698,2.5860876354617705e-05-0.0008585608847510727
,Germany,2020-02-18,17.46115388571583,9.228822610800169-32.612876971952645,0.8463604483616192,0.434743884615836-1.60394660267346,0.0028923920132622413,0.0009485003173929682-0.008603540161194188,0.15155211678822064,0.006464232432938971-2.8057561257095314,0.00016564724371556994,2.908361375810808e-05-0.000932246779900804
,Germany,2020-02-19,22.031527810204178,11.727153300854537-40.858847885965154,1.0678912585165505,0.5526725330490685-2.0092572623045992,0.004032842846887584,0.0013364098227648543-0.011870890573958612,0.19163306114938922,0.008369315315127277-3.4649246836812293,0.00018304871462521645,3.270796637474219e-05-0.0010122567915176483
,Germany,2020-02-20,27.798173348956162,14.9018054333534-51.18975678890655,1.3474066011992338,0.7025882054190956-2.5169857731967533,0.005622965819528411,0.0018829632226947612-0.01637907656245308,0.24231420108302307,0.010835847808430821-4.278954553926403,0.00020227824860799917,3.6783984547135466e-05-0.0010991337013294532
,Germany,2020-02-21,35.074207189025124,18.935865162857866-64.13276248243699,1.7000835655677282,0.8931664642593653-3.1530113302383214,0.007840063649093003,0.0026530413332625283-0.0225993279391761,0.30639896710310494,0.014029295504029574-5.284227951433533,0.00022352789349850774,4.136795657272793e-05-0.001193466881223046
,Germany,2020-02-22,44.25470166753786,24.061981444038434-80.34830928737458,2.1450717138999003,1.1354357027249293-3.9497520948917364,0.010931348329579458,0.0037380593688878983-0.031181832582695936,0.38743221208731715,0.018163888586093045-6.5256745059045524,0.00024700987505691237,4.6523186387386416e-05-0.0012958962941275773
,Germany,2020-02-23,55.83813555474938,30.57578291335849-100.6638254314268,2.706532821602619,1.4434151895330747-4.947817315436491,0.015241505891043115,0.005266818752413886-0.04302369900736752,0.4898962949770913,0.02351699331224168-8.058779333214297,0.00027295871790165334,5.232086829445693e-05-0.0014071168391429992
,Germany,2020-02-24,70.45345904282004,38.85292669645577-126.11594067373697,3.4149527424965975,1.8349261251783837-6.198076824042444,0.021251129759927767,0.007420797005154026-0.05936272895009676,0.6194590226417716,0.03044771893276012-9.952062866475003,0.0003016335897292396,5.884107088692057e-05-0.0015278830707883824
,Germany,2020-02-25,88.8942421721696,49.37076224354986-158.0033765147256,4.308796613893234,2.332622617462247-7.764253331021035,0.029630308136026268,0.010455690764664068-0.08190680179495487,0.7832871647993221,0.03942100828048609-12.290143276386459,0.000333320892467237,6.617384384623969e-05-0.0016590143249338983
,Germany,2020-02-26,112.16176033728156,62.73585937194188-197.95320640652366,5.436597248325652,2.9653022000586677-9.726169551787757,0.04131334051313479,0.014731769280598918-0.11301239507451376,0.9904428840467507,0.05103882813138913-15.177518346742154,0.0003683371265652524,7.442046303784157e-05-0.0018014002869474945
,Germany,2020-02-27,141.51935544975998,79.71898776491311-248.00386478505416,6.859590063494771,3.769571679252428-12.18381553025948,0.05760291442275721,0.02075664162212358-0.15593090135957471,1.2523850094808429,0.06608055171882482-18.743235823151306,0.00040703205748563847,8.369483128867139e-05-0.0019560070408747078
,Germany,2020-02-28,178.56102305620357,101.29956470727072-310.7091370865786,8.655037551647608,4.7919646342009665-15.262443253166362,0.08031535836840893,0.02924551444968387-0.2151484884365697,1.583602881775961,0.08555524243335566-23.146660957668576,0.0004497922166537375,9.412505446061168e-05-0.0021238836421290912
,Germany,2020-02-29,225.29794731074637,128.72213355291245-389.2684314608377,10.920423688317562,6.091633000425867-19.118947895822128,0.11198316701505572,0.041206093491335145-0.2968550275159215,2.0024178307142546,0.1107693461222743-28.58459900278574,0.0004970447727186829,0.00010585521496489674-0.0023061692602686424
,Germany,2020-03-01,284.2676788978846,163.5681287135342-487.6899707477261,13.778745849533966,7.743768340316447-23.94986044202604,0.1561373806955338,0.0580582072931688-0.4095911053650639,2.5319966186512466,0.14341433307734722-35.300090955190036,0.0005492618130238503,0.00011904736774503274-0.00250410094305354
,Germany,2020-03-02,358.6718783376845,207.84706368760473-610.995218040898,17.38519129268762,9.84395056018363-30.001358277848297,0.21770130524665918,0.08180235365923502-0.5651407509055721,3.2016329081293353,0.18568016910894458-43.59327561689858,0.000606965079770476,0.00013388378704751083-0.0027190220582330757
,Germany,2020-03-03,452.55009475429097,264.1123974052198-765.4749452249836,21.935560265703337,12.513675398249777-37.58180278923797,0.3035394729020377,0.1152571767584353-0.7797631906829212,4.04836763733712,0.24040222782891893-53.83480336739902,0.0006707312105786706,0.0001505694960722191-0.002952391475537416
,Germany,2020-03-04,570.9990014353144,335.6087551402197-959.0099765464612,27.67689237747993,15.907380062725196-47.07744113303727,0.42322305471226823,0.16239406556305014-1.0758923853518683,5.1190379333611595,0.3112514996413851-66.48240104698763,0.0007411975391347738,0.0001693351159368076-0.003205793558342519
,Germany,2020-03-05,720.4489691110256,426.45898485711234-1201.4729197951926,34.920872065041074,20.22137285234541-58.97206959924943,0.5900970698047066,0.2288085934524375-1.484481995082843,6.472867897035849,0.4029808574644428-82.10132812682838,0.0008190685185278806,0.00019044007541296981-0.003480949042685143
,Germany,2020-03-06,909.0129574925875,541.9018213381111-1505.2312993589796,44.06073920718157,25.705182399457744-73.87165630050117,0.8227683878074358,0.3223847630779748-2.0482408864299164,8.184744565680859,0.521743899723472-101.38963816626445,0.0009051228379372634,0.00021417622873990604-0.0037797268910671348
,Germany,2020-03-07,1146.9266105105573,688.5938395497416-1885.7776311774287,55.592620166076614,32.67598161803582-92.53517119942018,1.1471804400741443,0.45423090827338514-2.82609737841236,10.349360258789781,0.6755077599370234-125.20937418483068,0.0010002213128209433,0.0002408719356745024-0.004104157220256707
,Germany,2020-03-08,1447.10335811132,874.9930710072714-2362.518380997837,70.14243282218911,41.53691846698668-115.91318396651496,1.5995059744947642,0.6399983528661369-3.8993588609186776,13.08645043274676,0.8745875758744897-154.62509157238193,0.0011053156400537636,0.0002708966660381394-0.004456445416681789
,Germany,2020-03-09,1825.8345167588031,1111.8463417278113-2959.761735254262,88.4998190602027,52.80041030865309-145.19617998497563,2.230180401894988,0.9017393628037809-5.380210628314207,16.54741676397965,1.1323384726702768-190.95142933071813,0.0012214581230800554,0.00030466620068196664-0.004838987570848459
,Germany,2020-03-10,2303.672165851338,1412.8083321144823-3707.954071311905,111.6609353404259,67.11774365358312-181.87503061345424,3.109525459497369,1.2705249467160913-7.4234422771675925,20.923701796246522,1.4660514809230996-235.81185434744984,0.0013498124887697388,0.0003426485124360154-0.005254387384633614
,Germany,2020-03-11,2906.5423614592974,1795.2278910997263-4645.2274102165575,140.8824059643564,85.31668244637784-227.81665840221942,4.335590238619997,1.7901332603546367-10.242627374149258,26.457378363304173,1.8981134915284594-291.21120200969494,0.0014916659382329502,0.0003853704247971752-0.005705474733837161
,Germany,2020-03-12,3667.148532603969,2281.146678382808-5819.335542493038,177.7493386133344,108.44924590227635-285.3586891077878,6.045083860323985,2.522246459613605-14.132447566221504,33.45453948893345,2.4575090615172765-359.6252519187812,0.0016484425996324428,0.00043342516361121527-0.0061953261051325885
,Germany,2020-03-13,4626.740306787817,2898.56728554562-7290.075627348491,224.26104756690285,137.852396504793-357.4278135949366,8.428618799217872,3.553772911157333-19.499494524186172,42.302229343349836,3.181764817683594-444.11133706482843,0.0018217185837840046,0.000487480938856857-0.006727287174399897
,Germany,2020-03-14,5837.342289159559,3683.063256441127-9132.315704588476,282.9390633051678,175.2251116692462-447.68773407661365,11.751964484240226,5.007163964571447-26.904769192860062,53.48985165837415,4.11946689560223-548.4449221917299,0.002013238885453852,0.0005482907212740826-0.007304997856283799
,Germany,2020-03-15,7364.56139676834,4679.822706808438-11439.777700759709,356.9631724728797,222.7262379748846-560.7239876724482,16.385680928325844,7.054949963032032-37.1223203500631,67.63623959404394,5.333520292402888-677.2882436360226,0.0022249364280561338,0.0006167034139626259-0.007932420238069213
,Germany,2020-03-16,9291.121337060405,5946.241542377919-14329.761280772262,450.3426829081261,283.09869317400177-702.2746800937189,22.846436459432162,9.94022101451582-51.220151170571725,85.5238840840006,6.905368780904108-836.3985296052034,0.0024589536214861757,0.0006936766649318614-0.008613869921955548
,Germany,2020-03-17,11721.310035270742,7555.212830708349-17949.037552433325,568.131907846653,359.82704761853324-879.518283704782,31.854616288744115,14.005483709246917-70.67184952366854,108.14221345260394,8.940458468736685-1032.8850793032502,0.0027176668984004336,0.0007802916266865915-0.00935405144861321
,Germany,2020-03-18,14786.571786316066,9599.297192070106-22481.19451872974,716.7010845780887,457.33735486579076-1101.4322211987726,44.41464484249028,19.733319203898-97.51060809056838,136.74231743887742,11.57531151085021-1275.5266484224665,0.0030037148220923605,0.0008777700485380168-0.010158098675298962
,Germany,2020-03-19,18652.532348786084,12196.006922268718-28155.779616104046,904.0766673675386,581.2503960416701-1379.2390307334367,61.926976883724734,27.803668891643913-134.54172916121578,172.9061412836199,14.986684492622143-1575.1632616144416,0.0033200305312835964,0.000987494193758402-0.011031621252654073
,Germany,2020-03-20,23527.81394254693,15494.496020203516-35259.65978036123,1140.3682486717953,738.7023525546247-1726.9605405625102,86.3442425467305,39.17454746333988-185.63581817290356,218.63397510609428,19.4034258374118-1945.1798650866785,0.003669879520365825,0.0011110302171763763-0.011980758711406301
