Province/State,Country,Date,N,varN,C,varC,R,varR,D,varD,M,varM 
,Italy,2020-02-29,2888.755189533807,1847.8480973599599-4465.214416645829,128.36305753191996,76.3177029232276-207.18601888752107,142.8523561509942,78.72075186661469-255.41234750994332,198.49236723219855,96.18159812948319-400.53529171683135,0.049451181141468764,0.01762978090663516-0.13822150634289346
,Italy,2020-03-01,3344.0266140663402,2148.9483237955474-5145.150149023355,148.59261326983062,88.83869875629098-238.64879001768136,170.26756245552494,94.32837036119803-302.815093785276,235.30139269892442,114.75240028112077-471.77159709696826,0.050916928034995326,0.018333453374359404-0.14091315758139472
,Italy,2020-03-02,3871.026423380924,2499.101618325423-5928.571617273526,172.00914035208865,103.41290009931359-274.88640004671873,202.9440115629062,113.03041407083676-359.0151973705663,278.9362379195628,136.9088237683399-555.6768938405684,0.05242640823558536,0.019065370441256134-0.14365770272724332
,Italy,2020-03-03,4481.047676620592,2906.295779803971-6831.212647954749,199.11432986291982,120.37673502208878-316.6225784296277,241.8913496473178,135.4403827924814-425.6452319575165,330.66261061927156,163.3431575520865-654.5040681248904,0.05398098103471677,0.019826696923719973-0.1464562674299538
,Italy,2020-03-04,5187.158780639844,3379.818081159959-7871.193768529103,230.48871772601274,140.12168275201853-364.6904671204757,288.3129609942315,162.29340311429743-504.64069391474266,391.98089211392755,194.88134606811732-770.9065423733922,0.05558205815297362,0.02061865174291413-0.14931001663306953
,Italy,2020-03-05,6004.481684823621,3930.4662273914146-9069.38246665831,266.80403125048804,163.10325837887768-420.0490703422224,343.6431372830883,194.47033862436996-598.2961919152741,464.66963742935116,232.50879009127004-908.0094520054422,0.05723110758279924,0.02144251158657158-0.15222015844984207
,Italy,2020-03-06,6950.513361857097,4570.7934043728965-10449.807243512701,308.8374538994967,189.8514560252867-483.802147982277,409.5913751539331,233.02667846879757-709.3320522044366,550.837134547243,277.4011268964694-1069.4934574579102,0.05892965797342126,0.02229961501093351-0.1551879486668148
,Italy,2020-03-07,8045.497205059464,5315.392872398365-12040.133301388196,357.48810114026253,220.9828845072076-557.2199059566991,488.19516795008286,279.2271508151453-840.9732673459032,652.9825141456809,330.9609501162884-1259.693429414248,0.06067930365361113,0.023191367057618137-0.15821469598472906
,Italy,2020-03-08,9312.851952846522,6181.228411405518-13872.208785055782,413.79604317654076,257.21486610449057-641.7638847870038,581.882918766334,334.5871950848717-997.043071945033,774.0681764870326,394.86161470156605-1483.7146395888608,0.062481710405422955,0.024119244474269663-0.16130176812513558
,Italy,2020-03-09,10779.666863310764,7188.017904317732-15982.691702539578,478.96425898956005,299.38181103990854-739.1155009510007,693.5489129274514,400.92265110458754-1182.0738496523156,917.6056279216441,471.0994929378659-1747.5695525742792,0.0643386221227287,0.02508480164457422-0.16445059895333064
,Italy,2020-03-10,12477.273120316893,8358.678467130487-18413.768991873363,554.3839609536287,348.4542282943084-851.2087545314522,826.642658165214,480.40929185364166-1401.4385734347477,1087.7572049820988,562.0563103416976-2058.3388578511613,0.06625186851277479,0.026089677353162352-0.16766269679420484
,Italy,2020-03-11,14441.902870102038,9719.842816615845-21213.980680629295,641.6637908429802,405.56078816867057-980.267681369343,985.2753411801523,575.6541479270376-1661.5065694445482,1289.4566200137444,670.5735035188856-2424.361018640842,0.06822337402780157,0.02713560253463761-0.17093965414792936
,Italy,2020-03-12,16715.448876181275,11302.458026970167-24439.16370526904,742.6634567206003,472.0139142600449-1128.8491981749885,1174.3466731329431,689.7809565372075-1969.8280899456297,1528.55180137503,800.0409152865155-2855.455361523456,0.0702551682477598,0.028224409184201833-0.17428315904780922
,Italy,2020-03-13,19346.33955003371,13142.479483754063-28153.531711940712,859.5324562646688,549.3394529506865-1299.8920643600188,1399.6960194693252,826.5325281845855-2335.353001525017,1811.9741382764812,954.5025868949082-3363.184605713489,0.07234939797523021,0.029358040640920003-0.1776950083438851
,Italy,2020-03-14,22390.5460710801,15281.674714769531-32430.909034330678,994.7546155734661,639.3110477579376-1496.7727637359949,1668.2824496958654,990.393374732026-2768.689863170473,2147.9389926555477,1138.782936491608-3961.1637543005954,0.07450834135084534,0.030538563494585256-0.18117712324386617
,Italy,2020-03-15,25912.740450752695,17768.553878770013-37356.13900960689,1151.1992630609445,743.9899344618103-1723.3691910036546,1988.3992218982999,1186.7366010050582-3282.412810211324,2546.18322833791,1358.6372429642595-4665.423465264336,0.07673442435304222,0.031768181414569226-0.1847315674987582
,Italy,2020-03-16,29987.62571090552,20659.446035802663-43026.68880418821,1332.179954841959,865.7709710868162-1984.133109506094,2369.929260298692,1421.9998489755408-3891.4250040253046,3018.2465546341664,1620.9311037863542-5494.837414438854,0.0790302401112345,0.03304925125535394-0.18836056868521522
,Italy,2020-03-17,34701.4618107183,24019.742912438134-49554.47490596501,1541.5217693668687,1007.4358244528605-2284.1724241292045,2824.649421675832,1703.8960236929051-4613.388987618236,3577.80471469695,1933.8544266334245-6471.624785915722,0.08139857153808368,0.03438430186025041-0.19206654311147045
,Italy,2020-03-18,40153.8135220867,27925.33470527791-57067.93529395347,1783.6382922733055,1172.214351432866-2629.3443808666443,3366.5928126457393,2041.6656525327835-5469.236142248613,4241.063999788359,2307.176573397302-7621.940911033465,0.08384241787629804,0.03577605606399264-0.19585212496002502
,Italy,2020-03-19,46459.54904563701,32464.26551480697-65714.3758706214,2063.6195132498583,1363.8553367083566-3026.360854499078,4012.480154787055,2446.3790684024234-6483.769613792437,5027.228274995595,2752.55053235075-8976.571261662259,0.08636502586035895,0.037227456488651126-0.19972020037955843
,Italy,2020-03-20,53751.12066230289,37738.63922294398-75662.6198276612,2387.3319488739635,1586.707876906018-3482.906907141879,4782.233244731463,2931.2982036818507-7686.377618240396,5959.051700671102,3283.8754852767042-10571.746526155423,0.08896992631607348,0.038741695838163524-0.2036739473522751
,Italy,2020-03-21,62181.16095893949,43866.8099416018-87105.98892737227,2761.5323798541194,1845.8148289872352-4007.7737782757586,5699.585974653316,3512.309682200217-9111.876997191363,7063.492672815074,3917.728902837926-12450.099397983591,0.09166097716343641,0.04032225252765032-0.20771688229259558
,Italy,2020-03-22,71925.42990824266,50985.89443865956-100265.64483502723,3193.9966351591597,2147.019861680005-4611.007381498388,6792.811225192978,4208.443156556209-10801.510334206678,8372.487235626873,4673.881391234599-14661.787028561757,0.09444241395371238,0.04197293263790005-0.2118529144801378
,Italy,2020-03-23,83186.14898497243,59254.64699874079-115394.31612378845,3693.6648516062955,2497.0897522947134-5304.073208547096,8095.585284994133,5042.491521355412-12804.123921803022,9923.863395944736,5575.909981228586-17265.806875268623,0.09731890926284614,0.04369791936672266-0.21608640959543848
,Italy,2020-03-24,96195.75809901948,68856.7397166856-132780.43172867264,4270.804561785436,2903.853642668742-6100.038243268094,9648.015362706237,6041.752812623537-15177.558447028916,11762.4214511634,6651.928459331482-20331.537944397798,0.10029564248326849,0.04550183136148727-0.22042226381146884
,Italy,2020-03-25,111221.12879780654,80004.49284966389-152752.67359574337,4937.192783874482,3376.36098646735-7013.770023771325,11497.860317945875,7238.917362799804-17990.289496891488,13941.209689804224,7935.456760401637-23940.544204899023,0.10337838180772566,0.047389791565661504-0.2248659900975432
,Italy,2020-03-26,128568.26211006683,92943.10000970669-175684.94897700913,5706.31796199824,3925.0598569802323-8062.152305345356,13701.980029731678,8673.128212205029-21323.36091798068,16523.02969556731,9466.455448362403-28188.682228183177,0.10657358048443917,0.04936750850148256-0.22942381861325623
,Italy,2020-03-27,148587.4904936086,107955.3908967269-202001.76491923377,6593.602080871367,4561.997101027281-9264.315802152625,16328.054925244911,10391.247983573121-25272.660720389486,19582.211032313808,11292.555990578225-33188.56085264073,0.10988848974434527,0.05144137224606848-0.2341028133052291
,Italy,2020-03-28,171679.18923135914,125367.168924538-232183.9623565015,7616.642484066272,5301.041468725215-10641.88114032339,19456.624180661376,12449.37151474521-29951.59658033314,23206.701344046538,13470.522968518195-39072.40678589368,0.11333129115865724,0.05361856774427042-0.23891100706247775
,Germany,2020-01-22,0.09775414494227347,0.0314368491451773-0.2962060849364778,0.004887707247113674,0.0015718424572588648-0.014810304246823891,4.967831396463125e-06,5.108886442953695e-07-4.4905748279806144e-05,0.00038173217638516025,1.9754496636107992e-05-0.006363653393299537,5.081964963630715e-05,1.7247743050414746e-06-0.0014284430374185608
,Germany,2020-01-23,0.12087987411751255,0.039234537908590536-0.3629126276116673,0.006043993705875628,0.001961726895429527-0.018145631380583366,6.6086990144468674e-06,6.902503404590733e-07-5.881929403045603e-05,0.0004796167770017302,2.527957585485152e-05-0.007850076659067961,5.4671623896814e-05,1.9019738855647423e-06-0.0014991713211327856
,Germany,2020-01-24,0.14947646435316989,0.04896638838110123-0.4446416932615386,0.007473823217658495,0.0024483194190550615-0.02223208466307693,8.791542864084319e-06,9.325819585616163e-07-7.704379690286027e-05,0.0006026011612630755,3.2349948833069146e-05-0.009683698929428941,5.881556606337993e-05,2.097378569519505e-06-0.0015734016628556505
,Germany,2020-01-25,0.1848381589533767,0.061112155731910846-0.5447764010523832,0.009241907947668836,0.0030556077865955423-0.027238820052619163,1.1695376920944238e-05,1.2599908445625595e-06-0.0001009149589271454,0.0007571214706561588,4.139781440602105e-05-0.01194561900807374,6.327360641962605e-05,2.3128587107087343e-06-0.001651307464423985
,Germany,2020-01-26,0.22856538074978874,0.07627059501417682-0.6674617590682771,0.011428269037489438,0.0038135297507088414-0.03337308795341386,1.5558343221158108e-05,1.7023457443140723e-06-0.00013218233452464768,0.0009512642161619015,5.297625187719668e-05-0.014735878771265611,6.806955265981368e-05,2.5504768193617714e-06-0.001733070713557148
,Germany,2020-01-27,0.28263716507714925,0.0951889782454236-0.8177762440050833,0.014131858253857463,0.004759448912271181-0.04088881220025417,2.069724177541033e-05,2.300001659290087e-06-0.0001731375580600446,0.0011951894696146433,6.779302973413618e-05-0.018177887893974082,7.32290170323523e-05,2.812507303985453e-06-0.0018188824089869723
,Germany,2020-01-28,0.34950072823403733,0.11879993299063561-1.0019420211062657,0.017475036411701866,0.005939996649531781-0.05009710105531329,2.7533511185637757e-05,3.1074813388561053e-06-0.00022678230127175255,0.0015016625707165476,8.675387022822924e-05-0.02242388210428165,7.877955312070309e-05,3.101458241490928e-06-0.0019089430066398154
,Germany,2020-01-29,0.43218222517234506,0.14826741849460717-1.2275825062216206,0.021609111258617253,0.007413370924730359-0.06137912531108103,3.662779062233301e-05,4.1984492629971844e-06-0.0002970482704406883,0.0018867221755286964,0.00011101781450231204-0.027661656377762866,8.475080299224853e-05,3.420095383991421e-06-0.002003462887913521
,Germany,2020-01-30,0.5344237091524052,0.18504410586734013-1.504037931549505,0.026721185457620263,0.009252205293367007-0.07520189657747525,4.8725897573609884e-05,5.672431880298914e-06-0.0003890853672304585,0.002370519607418819,0.0001420680726340009-0.03412287087251508,9.117465550113607e-05,3.7714686320809776e-06-0.0021026628511442427
,Germany,2020-01-31,0.6608524919625349,0.23094299101610602-1.8427519776228027,0.03304262459812675,0.011547149550805302-0.09213759888114015,6.481999197914283e-05,7.663897172752808e-06-0.0005096391329530651,0.002978373436216331,0.00018180268952699266-0.04209329696584085,9.808541659069299e-05,4.158941228021056e-06-0.0022067746274123676
,Germany,2020-02-01,0.8171905697016362,0.28822677065452773-2.257745475802443,0.040859528485081814,0.014411338532726387-0.11288727379012216,8.622994279022568e-05,1.0354521854818801e-05-0.0006675451397346556,0.0037420944748626675,0.0002326505688887304-0.05192545656181692,0.00010551999250518644,4.586221948308243e-06-0.0023160414218940948
,Germany,2020-02-02,1.0105135924276492,0.3597193873914273-2.7661967897136543,0.05052567962138246,0.017985969369571364-0.13830983948568273,0.0001147115697884536,1.3989765314583792e-05-0.0008743765632751783,0.004701650534602385,0.0002977199476257878-0.06405421369029961,0.00011351808688972853,5.057400603820366e-06-0.002430718482025348
,Germany,2020-02-03,1.2495710982491377,0.4489452427782886-3.3891528998828035,0.062478554912456886,0.02244726213891443-0.16945764499414018,0.00015260063752257653,1.8901262298851138e-05-0.0011452923988119407,0.005907258060343294,0.00038098839662239185-0.07901600799400067,0.00012212241283140755,5.576987187419234e-06-0.002551073693808006
,Germany,2020-02-04,1.545182505161529,0.5603029411494311-4.1524006260826525,0.07725912525807646,0.02801514705747156-0.20762003130413265,0.00020300441023712014,2.5537077174376132e-05-0.0015001484873479536,0.007422010107731318,0.0004875459622985742-0.09747258077630358,0.00013137892097470947,6.149955043829102e-06-0.002677388207655095
,Germany,2020-02-05,1.9107267825895609,0.6992821293622729-5.087534050505279,0.09553633912947805,0.03496410646811365-0.25437670252526395,0.00027005647712043546,3.450257979064101e-05-0.00196495278097706,0.009325178191855143,0.0006239063117421076-0.12024024298267512,0.00014133704493032468,6.781788475148253e-06-0.0028099570952414385
,Germany,2020-02-06,2.3627479643632023,0.872734122052526-6.233262326210581,0.11813739821816012,0.0436367061026263-0.31166311631052906,0.00035925574596835447,4.661567195339789e-05-0.002573771505953823,0.011716360803214917,0.0007984049011411163-0.1483259796010716,0.00015204996528911602,7.478535237861102e-06-0.0029490900389006667
,Germany,2020-02-07,2.921703907602899,1.0892096534921798-7.637012005476297,0.14004120167426934,0.048416488968733365-0.37580660656793924,0.00047791740597094264,6.298140269081246e-05-0.003371225929149546,0.014720695695222868,0.001021708506817876-0.18297198733265885,0.0001635748936527412,8.246864434107237e-06-0.0030951120551868582
,Germany,2020-02-08,3.6128921849857742,1.3593804062841113-9.356890213514804,0.17317078603163022,0.060495197096547076-0.46037068745808174,0.0006357728428637952,8.509277928818515e-05-0.0044157627197713625,0.01849540871785121,0.0013074672655542375-0.2257106153766495,0.00017597337819985308,9.094130351693105e-06-0.003248364254301651
,Germany,2020-02-09,4.4675950144976975,1.6965650970742139-11.464089929051926,0.21413784277721604,0.07558634690604187-0.5639625885049275,0.0008457677051971898,0.00011496697084583371-0.005783937596214544,0.023238041917501617,0.0016731490822287393-0.2784321392890139,0.00018931163242250182,1.0028442864399391e-05-0.0034092046371749295
,Germany,2020-02-10,5.524495043834043,2.117386053798867-14.045836932595503,0.2647964831542127,0.09444103365245392-0.6908635775922858,0.0011251235707543023,0.00015532932989172673-0.007576026213152136,0.02919679150419131,0.0021411074105621305-0.3434683654645085,0.00020366088879201125,1.105874506710678e-05-0.003578008932079134
,Germany,2020-02-11,6.831426064694775,2.6425886517965687-17.2090004031165,0.3274394449808813,0.11799757433597098-0.8463181619019677,0.0014967502798711252,0.000209862019909578-0.009923373519452924,0.03668349670281569,0.0027399476784347333-0.4236957639584414,0.00021909777924794085,1.2194898889744496e-05-0.003755171472755134
,Germany,2020-02-12,8.447537890030892,3.298064004501998-21.08451661202635,0.40490185808984275,0.14742816381339804-1.0367507941896157,0.0019911247604347893,0.00028353993048947683-0.012998020232731411,0.04608995923392171,0.0035062758848295925-0.5226626910760788,0.0002357047445486519,1.3447779510759528e-05-0.003941106120132465
,Germany,2020-02-13,10.445973370740537,4.1161253241605795-25.83280881627411,0.5006895572784096,0.18419715494941175-1.2700313295550885,0.002648790426094826,0.0003830845248534789-0.017025311969723195,0.05790844747120583,0.004486936256900263-0.644746328614103,0.0002535704746782298,1.4829379475457733e-05-0.004136247229837504
,Germany,2020-02-14,12.917178705499419,5.137100872956902-31.65042768235555,0.6191377498173507,0.2301338581902248-1.5558001986601573,0.003523682122132603,0.0005175770232029192-0.022300415175122938,0.07275745831954802,0.00574187475100268-0.7953462809631133,0.0002727903826733011,1.635292351804325e-05-0.004341050667803391
,Germany,2020-02-15,15.972996857026216,6.411322031538743-38.77818708554259,0.7656072182531841,0.2875234769788104-1.9058667296790028,0.00468754929619927,0.0006992868611680167-0.02920995032679309,0.09141408500954547,0.007347803438215003-0.9811233926028837,0.00029346711441549596,1.803299518941996e-05-0.0045559948764237294
,Germany,2020-02-16,19.751729326786165,8.001604489403306-47.51113201286846,0.9467269378542265,0.3592206959850835-2.3346970721583413,0.006235840136024988,0.0009447910016836605-0.0382603279482984,0.11485468471172702,0.009402889771455147-1.2102943485503386,0.00031571109713255833,1.9885676506881852e-05-0.004781581993832282
,Germany,2020-02-17,24.424395361169733,9.986344870027475-58.21075111335533,1.1706940884371042,0.4487915638799913-2.860011876046384,0.008295529229396798,0.0012764862124919874-0.05011486421874323,0.1443059742277645,0.012032757380421403-1.4929950875106754,0.00033964112956446626,2.192870196789339e-05-0.0050183390290431005
,Germany,2020-02-18,30.202471847805324,12.463385441067151-71.31993931897887,1.4476450374778094,0.5606907171409007-3.5035184110364868,0.011035530689023713,0.0017246322708059092-0.06564239643998447,0.18130922774803812,0.015398165211847229-1.8417291009518375,0.0003653850169824963,2.4181628409587964e-05-0.005266819095852657
,Germany,2020-02-19,37.3474641616867,15.554837421599256-87.38132974367336,1.7901140828262587,0.7004827458218864-4.291807361925591,0.014680550717628412,0.0023301124919087586-0.08598096146333949,0.2278009363345525,0.019704834426700835-2.2719204456751467,0.00039308025450061516,2.6666022349899805e-05-0.005527602708591951
,Germany,2020-02-20,46.18274106720556,19.413100650123848-107.05975345633439,2.2136007142308,0.8751186933767144-5.257451333687242,0.019529515655423102,0.003148163418247077-0.11262120416499558,0.28621415027841857,0.025216023754356748-2.8025959287329467,0.0004228747623923744,2.94056666171111e-05-0.005801299143023662
,Germany,2020-02-21,57.10816921985239,24.22837634734863-131.16975647375938,2.7372710627744596,1.0932814191492715-6.440350425469809,0.02598008678520084,0.004253413919814016-0.1475156291042358,0.35960580787602736,0.03226862201184-3.45722663657061,0.0004549276774253418,3.2426788263992204e-05-0.006088547865915035
,Germany,2020-02-22,70.61820947088768,30.238043302291878-160.7093124786407,3.384825278164239,1.3658169697344489-7.88938042855189,0.034561272342271285,0.0057466934111435955-0.19322170258391694,0.45181671411220536,0.04129374149400035-4.264766027706674,0.0004894102045523988,3.575830997290445e-05-0.006390020037085924
,Germany,2020-02-23,87.32429378361873,37.73835965474129-196.90112596388244,4.185570079931648,1.7062733734877757-9.664411688944833,0.04597681122422642,0.007764230282596063-0.25308929327833685,0.567672541401361,0.05284307107033397-5.26093050178257,0.0005265065336589217,3.943212739179692e-05-0.006706420088042692
,Germany,2020-02-24,107.98249519573633,47.09906706581206-241.2432342972093,5.175745009061932,2.131573602565718-11.838781964135581,0.0611628862772341,0.01049007969725792-0.33150618923130737,0.7132363713373869,0.06762259990428293-6.489779081872623,0.0005664148264620682,4.348341510101893e-05-0.0070384873816734
,Germany,2020-02-25,133.5277426517838,58.78161710622038-295.57100151033023,6.4001623803974885,2.662856103119317-14.50232532332481,0.08136490019685386,0.01417291451222518-0.43421968552642826,0.8961259936866396,0.0865357732631945-8.005662075791042,0.0006093482790991143,4.7950964200829544e-05-0.0073869979579122245
,Germany,2020-02-26,165.11612848721458,73.36191819188511-362.1330672506687,7.914235121125991,3.3265246063595164-17.7650820592987,0.10823961039655139,0.019148711120628274-0.5687578122554031,1.1259125677801862,0.11073871845309935-9.87562490076351,0.000655536266434037,5.287755483365877e-05-0.007752766370799666
,Germany,2020-02-27,204.17722221864835,91.5587241449868-443.6843906187993,9.786484216430873,4.155559312747796-21.76184263643842,0.14399099887263542,0.02587139979051667-0.7449810751787821,1.414621509370156,0.14171091673641703-12.18237338584493,0.0007052255746649301,5.83103673186119e-05-0.008136647622995222
,Germany,2020-02-28,252.47875657152494,114.26906341606315-543.6002341754321,12.10163916003922,5.191154502266131-26.657713040234583,0.19155101968304125,0.03495427565901822-0.9758051469109288,1.777361815733138,0.18134564127429378-15.027931697959115,0.0007586817294419643,6.430143598455052e-05-0.008539539204569667
,Germany,2020-02-29,312.20661071682554,142.61245483972044-666.015797098217,14.964471600566307,6.484763806711051-32.65493091963588,0.25482004704517525,0.047225948209389995-1.2781474756215399,2.233116763288199,0.23206568939455358-18.538154668324566,0.0008161904274227541,7.090815024981398e-05-0.008962383243862022
,Germany,2020-03-01,386.0637066276593,177.9860885614696-815.9972635333041,18.504535488531655,8.10065458522217-40.001213333813894,0.33898674307037496,0.06380593336999472-1.6741671893901766,2.8057373569879163,0.2969714836794944-22.868294080545624,0.0008780590800194334,7.819380802052229e-05-0.009406168779376166
,Germany,2020-03-02,477.3922883205608,222.13369072270314-999.7513255964078,22.882027949688734,10.119098069795848-48.99997981348108,0.4509535773069678,0.08620678432404048-2.192889170242166,3.525190521164615,0.38003059501044995-28.209865090139782,0.0009446184790571232,8.622822707698166e-05-0.009871934163195543
,Germany,2020-03-03,590.3251087701053,277.231464122258-1224.881822602989,28.29503567044678,12.640353438054413-60.02287136209097,0.5999028946969287,0.11647207818226303-2.872331327940055,4.429127352607722,0.48632027274802686-34.799116437940704,0.0010162245952010714,9.50884208035261e-05-0.010360769608291532
,Germany,2020-03-04,729.9723526324341,345.99533740652777-1500.7040726827186,34.98849403923144,15.789643277936122-73.52508004174567,0.7980499548218624,0.15736284671516107-3.7622909833029556,5.56485350600467,0.6223378074458534-42.9274790376078,0.0010932605213662217,0.0001048593454096869-0.010873819894522007
,Germany,2020-03-05,902.6527326611142,431.81480350903416-1838.6298374065616,43.26526342497138,19.723366967367372-90.06411866224374,1.0616446986738908,0.2126094587758738-4.927994576969301,6.99180482594644,0.7963976979578854-52.954454994138544,0.001176138574957893,0.00011563472671354303-0.011412287251208608
,Germany,2020-03-06,1116.179185310973,538.9199352804856-2252.6387483506214,53.49982221218838,24.636859710664-110.3228003641708,1.4123043970953368,0.2872519330426654-6.454878192236538,8.784657779622007,1.0191399009665112-65.32351701043919,0.0012653025747849454,0.00012751797564211786-0.011977434438154603
,Germany,2020-03-07,1380.2120443323165,672.5897962537313-2759.855550273021,66.1551937556232,30.774081351693948-135.13736905265844,1.8787864702718582,0.3880997269888971-8.454849256740019,11.037237463544551,1.3041802311809312-80.58172122834104,0.0013612303109416272,0.00014062320288846423-0.012570588052082889
,Germany,2020-03-08,1706.6955979423974,839.412496523193-3381.2568158489444,81.80386942357549,38.43971435261527-165.53193031890282,2.4993468655155784,0.5243529475028995-11.074488340500821,13.867427694243192,1.6689426697961698-99.4039007052377,0.0014644362290081525,0.00015507634470268662-0.013193142092083249
,Germany,2020-03-09,2110.3976674445335,1047.609676236491-4142.536026378563,101.15366868304574,48.01426912264361-202.76058662974722,3.324877401283464,0.7084416546591121-14.505792151749649,17.423340130414342,2.1357244584091752-122.62250919279558,0.0015754743537551082,0.0001710164136528795-0.013846561826214998
,Germany,2020-03-10,2609.5764442774976,1307.4413543613532-5075.162288470226,125.07969745408808,59.97294295828084-248.3589896637245,4.423079366880978,0.9571598261963007-19.00024506517504,21.891065255817242,2.7330590851539034-151.26443459140685,0.0016949414823927784,0.00018859689046215927-0.014532388012505618
,Germany,2020-03-11,3226.8044849755665,1631.7110095685887-6217.6757024012495,154.66383711618914,74.90916334584024-304.20739798747326,5.884015648110661,1.2931974313313996-24.887250444667426,27.50441082450602,3.497460479123966-186.59640941193024,0.001823480683601199,0.0002079872758291286-0.015252241541991812
,Germany,2020-03-12,3989.9867279746395,2036.3956504594744-7617.271789491799,191.24352997437126,93.563976098613-372.6077830502293,7.827496697799128,1.7472103808764132-32.59827251433518,34.55713736216059,4.4756550312282855-230.18102535138178,0.0019617851465316655,0.00022937482463035257-0.016007828590175976
,Germany,2020-03-13,4933.617950781321,2541.431714928382-9331.738745079501,236.47203642813366,116.8627246354867-456.3780761430427,10.412906056543521,2.360617189376878-42.698457990342824,43.418330967780896,5.727437878764983-283.9458273963472,0.0021106024342428995,0.00025296648929671326-0.016800946387633346
,Germany,2020-03-14,6100.335576637786,3171.695197298355-11431.824980424892,292.3928410033131,145.9608220363415-558.9673111926684,13.852271184157948,3.1893774804147825-55.92805475872466,54.55171780025609,7.329328049794879-350.2685402945518,0.0022707392093653735,0.0002789911047340266-0.017633489752219598
,Germany,2020-03-15,7542.836578308894,3958.2237851342625-14004.130868092392,361.5314983796034,182.30085872087184-684.5962128687784,18.427651488848188,4.309097035990672-73.25666270085232,68.53993084491073,9.379245894105374-432.08219212979407,0.0024430665171562916,0.0003077018543013406-0.018507458566637727
,Germany,2020-03-16,9326.242898057139,4939.740419797421-17154.63826804723,447.00895957147395,227.68383565848808-838.4287280709787,24.514269457371714,5.821925105706117-95.95429187164449,86.11499861292636,12.002498714581774-533.0047772949445,0.0026285257338170523,0.0003393790655761141-0.01942496643894085
,Germany,2020-03-17,11531.018870265601,6164.552090060256-21013.014765731594,552.681329097252,284.3579900869848-1026.7811238705517,32.61128171630851,7.865873190197885-125.68443441275824,108.19665086551828,15.359440475007196-657.4991827548016,0.0028281353177212654,0.0003743333966064543-0.020388250853685255
,Germany,2020-03-18,14256.567236798166,7692.915444050518-25737.85706788168,683.3121064014031,355.12951676402065-1257.3765979555787,43.38271329177756,10.627405409693635-164.62596887181812,135.94044526932342,19.65527378422321-811.0704342926942,0.003042998540335909,0.00041290948899376685-0.02139968521285843
,Germany,2020-03-19,17625.65819200054,9599.982694790804-31523.070076018754,844.7842919684053,443.50051710791854-1539.6548861693161,57.711911619519945,14.358449011166817-215.63282682850775,170.7982324160955,25.152593294772394-1000.5089613704425,0.0032743124251503226,0.00045549018469777917-0.02246179328484786
,Germany,2020-03-20,21789.879230082184,11979.468155889801-38605.61502174456,1044.3613248710535,553.8407711614344-1885.1481144541722,76.77398526141604,19.39937677645099-282.4431160547662,214.5941216612486,32.18743720684136-1234.1906013705066,0.003523378190890803,0.0005025014305697324-0.023577266734992806
,Germany,2020-03-21,26936.33312097606,14948.20855669013-47274.90160486241,1291.0076967832547,691.6014685689579-2307.936120977572,102.13216659271761,26.210057841430903-369.9530134667934,269.6199203633092,41.18982797153616-1522.4465534094184,0.003791613585042297,0.0005544180305334595-0.024748986613597885
,Germany,2020-03-22,33295.85772084358,18651.83013513225-57884.14465202505,1595.7822838255634,863.5809045399969-2825.1966303846366,135.86599864004498,35.411809398677434-484.5754783997877,338.75503650808815,52.71005763719835-1878.0195551293436,0.004080567612318674,0.0006117704530585747-0.025980049940892935
,Germany,2020-03-23,41153.09484626469,23271.783532110458-70864.05378367625,1972.319962416115,1078.254396708403-3457.8679092866932,180.74185422658917,47.84407603542716-634.7100365284306,425.61711226064244,67.45232433252134-2316.6263229162205,0.004391938319627847,0.0006751529651616993-0.027273802871733328
,Germany,2020-03-24,50858.795845525,29034.064808435218-86739.27179673953,2437.419908904023,1346.1833570495344-4231.44370646475,240.43976385859577,64.64100669329213-831.3579964409206,534.7512599947067,86.31777556254352-2857.650925175179,0.0047275945067376535,0.0007452334490975279-0.028633882369766824
,Germany,2020-03-25,62844.8174964693,36220.00833949612-106148.01845493585,3011.7620526095907,1680.5215947609313-5176.922100532918,319.85514066843353,87.33491384130902-1088.9280703620143,671.8677858480745,110.4595887214122-3524.999441750496,0.005089602506784324,0.0008227653715305693-0.030064268902295983
